0,1
0.0,60.0
1.0,63.0
2.0,61.0
3.0,66.0
4.0,26.0
5.0,18.0
6.0,52.0
7.0,42.0
8.0,0.0
9.0,12.0
10.0,8.0
11.0,48.0
12.0,14.0
13.0,50.0
14.0,53.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,58.0
21.0,37.0
22.0,41.0
